w_rmse,w_log_rmse,subspace_similarity,tv_score,hellinger_score,gene_topk_hit_mean,f1_tau90,jaccard_tau90,H_corr,H_corr_spearman,sigma2_age_rmse,sigma2_age_log_rmse,tau2_spa_rmse,tau2_spa_log_rmse,sigma2_e_abs_err,sigma2_e_log_abs_err,align_cost,method,rep
0.06631023946334323,-2.713410952337436,-0.0317490892688308,0.3359424657682729,0.3460561390658824,0.375,0.4095238095233244,0.2875,0.6011094192447655,0.5991414947825073,,,,,,,0.004397047857685922,NMF,12
0.03145104542175908,-3.4593230556326935,0.2564825096482486,0.64521977264037,0.6053507874050625,0.75,0.7260683760677111,0.584920634920635,0.13010692466545182,0.11605390962008238,,,,,,,0.0009954013304626,SpatialPCA,12
0.03190079935193074,-3.4451242114510308,0.22603519502529879,0.687442574583755,0.6767147275714197,0.7083333333333334,0.7688679245276536,0.7598039215686274,0.5325455692743045,0.5351997120787307,,,,,,,0.000998659288069947,Popari,12
0.04150051239547479,-3.182049504942796,0.0771057292538232,0.5763182025649729,0.6122453490593834,0.75,0.7172413793097095,0.675595238095238,0.4018573412830113,0.4040297999177708,,,,,,,0.0017314092645089624,STAMP,12
0.03363376997247911,-3.39222465804158,0.2884871745286989,0.6085803393864442,0.5562255372105822,0.8,0.5342636087312974,0.5177777777777777,0.7046787740660645,0.6728616249385714,,,,,,,0.0011276750469779346,MEFISTO,12
0.008530912447949388,-4.7640589539204115,0.8115754197678682,0.8918323500117928,0.844888968357731,1.0,0.8830357142850797,0.798611111111111,0.9685955492876277,0.9720386669288075,4.109032729340537,1.4131876551507712,3.7667514835304114,1.3262129545481012,0.03413930661397763,-3.377305871898907,7.277646719457779e-05,stGP,13
0.031143333536767993,-3.4691550683131767,0.39430969000478133,0.6422777204260353,0.6180652848983192,0.7541666666666667,0.6719696969691114,0.543154761904762,0.232572682132581,0.23530188626155665,,,,,,,0.0009699072237823777,PCA,13
0.06772871225262543,-2.6922450788900756,-0.14935041729711718,0.2214121454300507,0.23913787689303395,0.29166666666666663,0.27146464646432744,0.1701388888888889,0.761397424545717,0.7371880316673158,,,,,,,0.004587178463398935,NMF,13
0.03049904953354459,-3.490059758688946,0.22608821414653713,0.64214127696739,0.5897139900731532,0.6631944444444444,0.6679487179481473,0.5932539682539683,0.10831517437673169,0.11841262808461067,,,,,,,0.0009483112600331421,SpatialPCA,13
0.02866641803065368,-3.552028944783643,0.20377402215836027,0.624921541771391,0.6445600221659489,0.7222222222222222,0.6775224775219687,0.6126085654387541,0.718669917662223,0.6805387062678645,,,,,,,0.0008034349554165822,Popari,13
0.031249247201878237,-3.4657599926297804,0.15856308382776352,0.5334062449842568,0.5200947485992823,0.6909722222222222,0.48659532955266704,0.3929301374953548,0.33785386354258073,0.325657379640828,,,,,,,0.0009889826174340733,STAMP,13
0.03740315771689782,-3.2860001471926448,0.379854543523919,0.21247826990599808,0.23737343669999808,0.2847222222222222,0.29302075732659955,0.21648351648351646,0.21977466219312905,0.21461504638463358,,,,,,,0.001389757111454515,MEFISTO,13
0.00994691607730196,-4.610492717833281,0.7656109015407808,0.8698481385568478,0.8219232945278754,1.0,0.8806610056603652,0.7886904761904762,0.9585242411367229,0.963630049013421,6.243861419425742,1.831598808208579,4.930585638597947,1.59545777179019,0.029560326866040598,-3.5213221252487727,9.894113944888821e-05,stGP,14
0.030091993291114606,-3.5034961462299994,0.44892778659737154,0.6357052693993874,0.5713129581084112,0.6696428571428572,0.6063492063486096,0.4424603174603175,-0.34621728758963793,-0.3408103098542598,,,,,,,0.0009055280602324862,PCA,14
0.0616375663090051,-2.786483751642488,-0.09674012749040095,0.2665969839429013,0.270948070357098,0.3169642857142857,0.32539682539648973,0.2130952380952381,0.5630199149881684,0.5455594019525533,,,,,,,0.0037991438435849667,NMF,14
0.029394537776380562,-3.526946411817615,0.13251407832417028,0.5685182212323756,0.49155510755265375,0.5684523809523809,0.6128787878782221,0.49999999999999994,-0.20632457557418343,-0.21180281100973167,,,,,,,0.0008517636689515783,SpatialPCA,14
0.024985014785869012,-3.6894790423963095,0.2080567525600705,0.6318003796711618,0.6585430386995875,0.75,0.6704221704216334,0.5746173469387754,0.46612811446630464,0.42631540240652677,,,,,,,0.0006100215260692499,Popari,14
0.026365506864346678,-3.635698681289879,0.35463645797541554,0.6867059344629394,0.687459172876325,0.8214285714285714,0.6607692307686919,0.587386018237082,0.350190185748217,0.3344859570467951,,,,,,,0.0006966382366684924,STAMP,14
0.02814181983091813,-3.5704985587786275,0.37604390444831004,0.4263585087049684,0.4111507436728232,0.6294642857142857,0.3006393735128374,0.22065018315018314,0.4076104081951579,0.39950360189529865,,,,,,,0.0007833749549355951,MEFISTO,14
0.008241414891358219,-4.798583239684962,0.8596690163996834,0.9050177546846698,0.8108346592504738,1.0,0.8781746031739313,0.7848214285714286,0.9441197244117205,0.9653873711147478,4.346738515712605,1.4694257973822662,4.027891242429501,1.3932429741019032,0.03146211419269698,-3.45897118104493,6.792091941150098e-05,stGP,15
0.03638677037481385,-3.3135500216452303,0.6076569414401685,0.584821802543361,0.49136579024308774,0.5928571428571429,0.5407467532461497,0.3970238095238095,0.6374868107375854,0.6481813932779504,,,,,,,0.0013239970583094312,PCA,15
0.05675706521276668,-2.8689751332284876,-0.03869866959098878,0.2861472042175663,0.2598713840262801,0.1607142857142857,0.19642857142833353,0.125,0.5667883284626271,0.5835141449415162,,,,,,,0.003221364451566247,NMF,15
0.029269323942287352,-3.5312152758362627,0.5204081516141377,0.7176102196698833,0.6761721069232978,0.80625,0.7362470862464932,0.5967261904761905,-0.05130758789597234,-0.05281790907734779,,,,,,,0.0008566933240385557,SpatialPCA,15
0.021692110108046087,-3.830806674041372,0.27146138904846306,0.6922473691184146,0.6686225737847821,0.75,0.6790271132370835,0.6022012578616353,0.5814363206974981,0.5932735657553305,,,,,,,0.0004621831277263611,Popari,15
0.040235041955193,-3.213016972630937,0.0081402927871288,0.4491380331719097,0.4244311568523865,0.5580357142857143,0.3841991341987178,0.26570197044334976,0.22199382435138285,0.22357661742255572,,,,,,,0.0016466050054160218,STAMP,15
0.042962953442915494,-3.147417082473392,0.3288559631002784,0.4166995707317348,0.39108728603506326,0.5625,0.307670309557511,0.25553921821527453,0.3520432107480385,0.36492454504561234,,,,,,,0.0018390153346922412,MEFISTO,15
0.006518282297403488,-5.033144389071453,0.8594502297316686,0.9186902645037087,0.8578989926592647,1.0,0.9545454545447927,0.9166666666666667,0.9589039161351733,0.9683721023984511,4.909938923641169,1.5912615025521106,4.208921961788831,1.4372065488203596,0.033541720107507056,-3.3949652386454976,4.248800410864369e-05,stGP,16
0.023285520154411408,-3.7599235641925577,0.6321860577521545,0.71908859159915,0.6679096905688414,0.8333333333333334,0.6920634920628653,0.5854166666666667,0.0814550390684986,0.06670085050312591,,,,,,,0.0005422154488614999,PCA,16
0.05958385779680093,-2.820370583930797,0.0007562865373559324,0.3017190854203774,0.2723404062770617,0.16666666666666666,0.2777777777774352,0.17142857142857143,0.660916831609565,0.6299127626490623,,,,,,,0.003550236109949394,NMF,16
0.0231058392142009,-3.767669913562292,0.664504281263943,0.7443518757707885,0.6706970208166707,0.763888888888889,0.7791652791646518,0.6708333333333334,-0.22154090677069505,-0.2191589281665506,,,,,,,0.0005398974298388732,SpatialPCA,16
0.03386011169735494,-3.3855176034829744,0.2569651932160639,0.481419947626821,0.48826616226284547,0.5,0.5659419049245116,0.5069916855631141,0.6283553229755563,0.49518127516463306,,,,,,,0.0011079410229543262,Popari,16
0.03465511644218422,-3.362309903577891,0.15568235937401664,0.5945579680928068,0.5931043586272366,0.7638888888888888,0.6970725995310841,0.6217105263157894,0.3192488193360842,0.2970036158839828,,,,,,,0.0012063929124212852,STAMP,16
0.03336676850405707,-3.4001948292640867,0.3586025561919437,0.47988502699675484,0.4611854244336148,0.5,0.5113123718382934,0.4468864468864469,0.4409531941714651,0.4233290985282519,,,,,,,0.0011268626271289171,MEFISTO,16
0.009110228103633147,-4.698357529205608,0.8171409703427773,0.897001331512165,0.8497118309684446,1.0,0.9222222222215344,0.8666666666666667,0.9753411763547022,0.9848921345829049,4.738415020752483,1.555702695980761,4.117067764534905,1.415141202340165,0.03190170531763681,-3.44509581238705,8.299625610022721e-05,stGP,17
0.0384049575546999,-3.2595687247345526,0.2880295754772437,0.5216077815956075,0.38798635549859894,0.45,0.4541666666660721,0.306547619047619,0.05268049496929525,0.05684785843867482,,,,,,,0.0014749407647783011,PCA,17
0.06810821210508021,-2.6866574841823887,-0.04491417703516887,0.2546277814530857,0.25042422752411597,0.18333333333333335,0.2547619047615651,0.15416666666666667,0.5932637040989813,0.6056747596093256,,,,,,,0.004638728556150591,NMF,17
0.039021381247122976,-3.2436455459738314,0.10656026045884581,0.4360597182728612,0.3835894533120068,0.5083333333333333,0.4245633593455797,0.32763157894736844,-0.05029772811984989,-0.0429087049697241,,,,,,,0.0015162697221377886,SpatialPCA,17
0.031116271939706733,-3.4700243831300113,0.21415288875613625,0.5855957151879827,0.5814025448352973,0.65,0.6141247379449544,0.4954081632653062,0.5485028591073468,0.5289194273533916,,,,,,,0.0009630070607525805,Popari,17
0.03717666536502547,-3.2920739896561177,0.07982156401737717,0.5709084786134253,0.5875269136449947,0.75,0.6565346083783147,0.5629310344827587,0.40869261022051745,0.38900569646033434,,,,,,,0.001389830472477555,STAMP,17
0.035307837660075614,-3.3436503096574346,0.320151902521124,0.4245081175312243,0.3930729116324354,0.45833333333333337,0.2962213225368407,0.19823232323232323,0.4796457458509728,0.47330117230732727,,,,,,,0.0012564949638958942,MEFISTO,17
0.009850438173843512,-4.620239340133389,0.7959837749487171,0.8829449052933956,0.8287685120071863,1.0,0.9356060606053973,0.886904761904762,0.9714122540656874,0.9686644958031498,6.302837274273296,1.8409998930111728,3.7261425492211133,1.31537352942426,0.028907028247398076,-3.5436705214786293,9.703113221671352e-05,stGP,18
0.040481290213885066,-3.2069153816382014,0.15286219883595187,0.5495097599517433,0.5018239268758911,0.625,0.6263888888882614,0.5027777777777778,0.061004666752969894,0.06394724351816047,,,,,,,0.001638734857380787,PCA,18
0.06741414511164068,-2.6969004149578772,-0.021152464492785628,0.2780622472368289,0.28008590407688616,0.20833333333333331,0.2976190476187259,0.19166666666666665,0.551731005573319,0.5470977301148466,,,,,,,0.004544666961133345,NMF,18
0.027390504858805734,-3.5975588636460714,0.25686648253233435,0.6385793137782233,0.48982407763260827,0.5,0.6549145299139247,0.5055555555555555,0.04322700237691934,0.04645455054929981,,,,,,,0.0007595328173705031,SpatialPCA,18
0.025302068758807437,-3.6768691174687516,0.22685255456849074,0.6678957203806972,0.6723035129679389,0.7083333333333334,0.7267676767671212,0.6727564102564102,0.4772083739803574,0.46996074708452096,,,,,,,0.0006235298031407987,Popari,18
0.04343565606017483,-3.1364746069714116,-0.02092929550578293,0.332372682117662,0.38352045073563024,0.5,0.49281905744712234,0.42542735042735047,0.24150201626349133,0.21609083932629058,,,,,,,0.0018808855178012191,STAMP,18
0.03384788675301383,-3.3858787113211544,0.31144603407970206,0.42030272404966795,0.4239590880892633,0.41666666666666663,0.4836637047159672,0.4178113553113553,0.35222261012626666,0.3419697827363644,,,,,,,0.0011600719870032486,MEFISTO,18
0.009643627164760272,-4.6414579792238495,0.8229876435906993,0.8729960173238454,0.799168311860464,0.95,0.8613247863241339,0.7595238095238096,0.9542525429471194,0.9583154941261965,2.4977857968525803,0.9154046581678016,3.3577448013418576,1.211269558549385,0.036832263023619666,-3.3013811052969078,9.299954489290224e-05,stGP,19
0.032003809196549556,-3.441900345874625,0.565438089006609,0.6345003371705614,0.5224375504780794,0.5357142857142857,0.5736111111105161,0.4119047619047619,0.008365001606934597,-0.013131214979133637,,,,,,,0.0010242438030891499,PCA,19
0.06886061126756254,-2.6756709441497515,-0.013774978248779268,0.27811529946162417,0.280331180150438,0.13571428571428573,0.2714285714282498,0.16666666666666666,0.7220339299303029,0.7154239268364718,,,,,,,0.00474178378414236,NMF,19
0.021157287943096802,-3.8557708492471856,0.6345153056039536,0.7272634264798086,0.6224765850290472,0.7285714285714285,0.5984848484843149,0.450187969924812,0.3378086365257129,0.33256858367413467,,,,,,,0.00043461253552294464,SpatialPCA,19
0.025925129675080375,-3.652542522947315,0.24722332591515683,0.6746682158804782,0.6983984693578271,0.75,0.7004870129864392,0.6275641025641026,0.7082525900613476,0.707304630217966,,,,,,,0.000662034958998349,Popari,19
0.04226263129823934,-3.1638520042214746,0.0565533235009138,0.48037816066225575,0.5384272470309592,0.7857142857142857,0.6565434565428888,0.5432808716707022,0.27619569035680885,0.2693197332353157,,,,,,,0.0017949611936173395,STAMP,19
0.024262406674544372,-3.7188271769840764,0.31295788935006597,0.587069609775359,0.5277595727408803,0.7,0.4406781943543053,0.34374502309284916,0.6709548261108059,0.6496574229604238,,,,,,,0.0005819878313012758,MEFISTO,19
0.010936114460184318,-4.515684713248736,0.7429716799291652,0.8677437010860196,0.8410447160446457,1.0,0.9999999999993452,1.0,0.9589512537380358,0.9606086598758132,6.235436004614256,1.8302485052539528,4.9625410178280704,1.601917911536443,0.03066531223880073,-3.4846231577026217,0.00011959859948625251,stGP,20
0.03224214499191831,-3.4344808315494735,0.3042696747519892,0.5737625708577705,0.4780112574983601,0.6026785714285714,0.5923076923071002,0.43839285714285714,0.5778123276213473,0.5500820161326081,,,,,,,0.001039553936682322,PCA,20
0.05602551393729866,-2.881948085980708,-0.25570899852100615,0.21730785848720424,0.19960628014192763,0.14285714285714285,0.24999999999974995,0.16666666666666666,0.4916812113251523,0.4704116078794991,,,,,,,0.0031388582119384455,NMF,20
0.025071166734024337,-3.686036828843214,0.24599342714729988,0.624258393053773,0.5411647565921693,0.6875,0.6776785714279902,0.5359848484848484,0.003777234536732149,-0.014872857358065539,,,,,,,0.0006352271336779506,SpatialPCA,20
0.027137036072983834,-3.606855839345916,0.17384425486791988,0.5958200651789696,0.5831965225796131,0.6785714285714286,0.6373604465704434,0.5307726864330639,0.4446837493039486,0.3814915442976118,,,,,,,0.0007180920901529049,Popari,20
0.03828244172608867,-3.2627639284836407,0.019830258559580316,0.3714915929326199,0.3987703072799891,0.5535714285714286,0.439779364048916,0.33161122311827956,0.24547945862198833,0.21108403699958941,,,,,,,0.0014662602238867568,STAMP,20
0.0377391832978497,-3.277056379502444,0.2524027140696621,0.12412707693945932,0.1814131515587484,0.4955357142857143,0.12502056371998532,0.06667915417915417,0.30095147216210355,0.31416336431923947,,,,,,,0.0013601222365202197,MEFISTO,20
0.011477991175505825,-4.467323888114364,0.7855693730367179,0.8683753519490991,0.8177638414911234,1.0,0.893939393938746,0.8154761904761906,0.9571863881087358,0.9770501071980655,5.483074905125807,1.7016660576683384,4.428372083465623,1.4880320410057106,0.03525815091732942,-3.3450585447564993,0.00013174428142498956,stGP,21
0.03116437005565835,-3.468479822124446,0.4285912812764604,0.6110669108916987,0.5412411281038768,0.5654761904761905,0.6517482517476468,0.5020833333333333,-0.5091445970001265,-0.5059517561948995,,,,,,,0.0009743607831611998,PCA,21
0.0669197411605289,-2.704261270765063,-0.26587293926867495,0.1582630718943939,0.1683602801472154,0.10714285714285714,0.19642857142836476,0.125,0.42217866222677686,0.42821295246703567,,,,,,,0.004478251756992185,NMF,21
0.03609452259838196,-3.321614153731924,0.11557531393982201,0.5420128607639636,0.4751962463159527,0.5595238095238095,0.6279137529132799,0.543154761904762,0.1385643396555859,0.15620136605411342,,,,,,,0.001291320608423479,SpatialPCA,21
0.02747202082608703,-3.594587216743182,0.19855024343158845,0.6521140883344627,0.6366678490712923,0.7083333333333334,0.7045454545449152,0.6394230769230769,0.4386616884275264,0.4337429858577615,,,,,,,0.0007386591525968691,Popari,21
0.03259302602408863,-3.423656939136282,0.14888384747175865,0.5450219889144395,0.5344314380937585,0.625,0.5049656226122744,0.44347319347319347,0.24743487928026803,0.24449765214386457,,,,,,,0.0010578119342100323,STAMP,21
0.03418294481346232,-3.3760284489654686,0.3105412991419003,0.47726282374954326,0.48441059514198614,0.5,0.4812078272600886,0.41483516483516486,0.3444667164201502,0.34012302505625813,,,,,,,0.0011729633836136358,MEFISTO,21
0.009231457604032368,-4.68513832267194,0.7874771436473408,0.8925125706368278,0.8563346689296946,1.0,0.999999999999331,1.0,0.9649347069505178,0.9727464766255463,6.149257070935633,1.81633127304746,3.8940195535541373,1.3594419283945491,0.0318297396692763,-3.4473542165064925,8.521980949504701e-05,stGP,22
0.029728471741789747,-3.5156500478749675,0.39761027326625953,0.6275037264423149,0.5565854222338273,0.6800595238095238,0.7124320124313828,0.5715277777777777,-0.3655501907249163,-0.36338888149826887,,,,,,,0.0008837820321023915,PCA,22
0.06983695689465715,-2.661591940927919,-0.2514493160903981,0.1390245142533602,0.15600315901047707,0.11458333333333333,0.14583333333316578,0.08571428571428572,0.502508374127485,0.4932628651208038,,,,,,,0.0048772005483062,NMF,22
0.017463044172464037,-4.047668392538764,0.5640923408821498,0.786570958047203,0.6626868764916325,0.7514880952380952,0.8084693084686697,0.6895833333333333,-0.001296037999793831,0.020254694593613592,,,,,,,0.0003106778883117204,SpatialPCA,22
0.0239623108332082,-3.731273064926012,0.2501526019481505,0.6471982454451455,0.6436695207308117,0.6830357142857143,0.7579365079359587,0.7192307692307692,0.4271453245804263,0.4107230655590445,,,,,,,0.0005783851500338694,Popari,22
0.02735870955035028,-3.59872035289749,0.18629436675978794,0.5790089465047396,0.552517554201978,0.636904761904762,0.5603046485394948,0.4755051045905619,0.31879847609357825,0.2967054064225008,,,,,,,0.0007566409869463847,STAMP,22
0.02274311940364338,-3.783492623126422,0.30894719019917916,0.6428160026150621,0.6114334081906383,0.7142857142857143,0.5551226790447015,0.5045372866127583,0.5185347104363076,0.5254789468444072,,,,,,,0.0005223008819230571,MEFISTO,22
0.005909254333838361,-5.131235625771581,0.8590861458165905,0.9281478505766677,0.8868120304973665,1.0,0.9450549450542939,0.9017857142857143,0.9704490278984536,0.9804590106772177,3.930345729504339,1.3687273938959263,3.7513069834118813,1.3221043081700625,0.034312760495686045,-3.372237967881503,3.491928678198744e-05,stGP,23
0.024885735042051892,-3.6934605295530165,0.5473136754265866,0.6722504972911649,0.5858062233212447,0.699404761904762,0.6735209235203109,0.5263888888888889,-0.09001120372582858,-0.07915119947836077,,,,,,,0.0006192998085832093,PCA,23
0.07348964323598409,-2.610610791045819,-0.058296298514742606,0.2190246999091067,0.2413491287998117,0.10863095238095237,0.21726190476165558,0.12738095238095237,0.5740827658252294,0.5758072896299319,,,,,,,0.005400727662952222,NMF,23
0.01760738329444552,-4.039436959539583,0.5109697625933284,0.7687227291542259,0.6742030209109693,0.7708333333333334,0.851304945054312,0.765422077922078,-0.17217510447432394,-0.19924104289777378,,,,,,,0.00031159322207578775,SpatialPCA,23
0.021690883438189652,-3.8308632247658148,0.25219455417498926,0.6863783767509368,0.6738056168487945,0.75,0.770376175548042,0.7319182389937107,0.6066962288086866,0.6066488194638545,,,,,,,0.00045861745052726147,Popari,23
0.032198197353115174,-3.435844810821381,0.019807224189815398,0.4256846994213829,0.4409875637369549,0.5297619047619048,0.5116666666662549,0.45684523809523814,0.2355317655529394,0.2110178753399826,,,,,,,0.00103476860162849,STAMP,23
0.030320899222073417,-3.4959180609276483,0.3746700980253095,0.4793478067600785,0.48356621064737737,0.5,0.5356907894733126,0.49637515262515264,0.4283536876831379,0.43822020335551537,,,,,,,0.0009297124887025306,MEFISTO,23
0.016521853325488348,-4.103071330408868,0.8048307164537919,0.806832700008265,0.7234314061461748,0.9285714285714286,0.8201298701292412,0.7013888888888888,0.9265395254438773,0.9228731804925818,4.607207908509287,1.5276220137632208,3.098728405141325,1.130991835449499,0.03416655200441571,-3.376508125045736,0.0002729716373089504,stGP,24
0.03903366477340342,-3.2433308058767305,0.07755520346463052,0.5191881081812643,0.4020744441738966,0.5089285714285714,0.45876623376564263,0.3013888888888889,-0.3375689122331488,-0.3150955518111801,,,,,,,0.001523626985642435,PCA,24
0.06525053799681321,-2.729520987651437,-0.0039768287722901086,0.288319508326371,0.2841417180112721,0.22767857142857142,0.30779220779186567,0.19791666666666666,0.5788457206676154,0.5479993227920337,,,,,,,0.0042576327088735665,NMF,24
0.031651203547801654,-3.4529791043281697,0.15165127020826574,0.5433649601073193,0.4451894703204587,0.613095238095238,0.5803454715213716,0.43601398601398605,-0.34562406116662453,-0.3418257581473638,,,,,,,0.0009951846353877442,SpatialPCA,24
0.024583347636932467,-3.705685990589166,0.2013221145794698,0.6533407592074227,0.6308127677402333,0.6785714285714286,0.629807692307162,0.5496843434343435,0.516841820704349,0.4789222844804733,,,,,,,0.0005846115457099419,Popari,24
0.03969863272402105,-3.226438532083051,-0.12999096306930946,0.37115803212013976,0.3637913803912022,0.5357142857142857,0.433025911286371,0.34977401630627436,0.3529545757025094,0.36452850936875986,,,,,,,0.001565441553053575,STAMP,24
